id,ADI,CV2,Category
HOBBIES_1_153_WI_2_validation,1.42,0.32,Intermittent (Ngắt quãng)
HOBBIES_1_153_WI_3_validation,1.4,0.41,Intermittent (Ngắt quãng)
HOBBIES_1_154_CA_1_validation,1.49,0.35,Intermittent (Ngắt quãng)
HOBBIES_1_154_CA_2_validation,2.57,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_154_CA_3_validation,2.15,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_154_CA_4_validation,1.47,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_154_TX_1_validation,2.95,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_154_TX_2_validation,4.37,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_154_TX_3_validation,1.97,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_154_WI_1_validation,1.79,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_154_WI_2_validation,2.86,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_154_WI_3_validation,5.01,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_155_CA_1_validation,1.1,0.3,Smooth (Đều đặn)
HOBBIES_1_155_CA_2_validation,1.47,0.35,Intermittent (Ngắt quãng)
HOBBIES_1_155_CA_3_validation,1.26,0.4,Smooth (Đều đặn)
HOBBIES_1_155_CA_4_validation,1.51,0.36,Intermittent (Ngắt quãng)
HOBBIES_1_155_TX_1_validation,3.01,0.05,Intermittent (Ngắt quãng)
HOBBIES_1_155_TX_2_validation,1.84,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_155_TX_3_validation,1.8,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_155_WI_1_validation,6.63,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_155_WI_2_validation,3.35,0.63,Lumpy (Cục bộ)
HOBBIES_1_155_WI_3_validation,4.25,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_156_CA_1_validation,2.58,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_156_CA_2_validation,2.72,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_156_CA_3_validation,2.27,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_156_CA_4_validation,3.29,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_156_TX_1_validation,3.21,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_156_TX_2_validation,3.54,0.29,Intermittent (Ngắt quãng)
HOBBIES_1_156_TX_3_validation,2.73,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_156_WI_1_validation,3.08,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_156_WI_2_validation,3.69,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_156_WI_3_validation,4.41,0.27,Intermittent (Ngắt quãng)
HOBBIES_1_157_CA_1_validation,2.07,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_157_CA_2_validation,2.76,0.2,Intermittent (Ngắt quãng)
HOBBIES_1_157_CA_3_validation,2.81,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_157_CA_4_validation,2.8,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_157_TX_1_validation,8.84,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_157_TX_2_validation,3.66,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_157_TX_3_validation,4.36,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_157_WI_1_validation,2.63,0.19,Intermittent (Ngắt quãng)
HOBBIES_1_157_WI_2_validation,6.22,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_157_WI_3_validation,5.34,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_158_CA_1_validation,2.17,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_158_CA_2_validation,2.92,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_158_CA_3_validation,2.2,0.3,Intermittent (Ngắt quãng)
HOBBIES_1_158_CA_4_validation,2.94,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_158_TX_1_validation,1.02,0.22,Smooth (Đều đặn)
HOBBIES_1_158_TX_2_validation,2.11,0.17,Intermittent (Ngắt quãng)
HOBBIES_1_158_TX_3_validation,1.39,0.16,Intermittent (Ngắt quãng)
HOBBIES_1_158_WI_1_validation,1.62,0.31,Intermittent (Ngắt quãng)
HOBBIES_1_158_WI_2_validation,1.21,0.29,Smooth (Đều đặn)
HOBBIES_1_158_WI_3_validation,1.6,0.29,Intermittent (Ngắt quãng)
HOBBIES_1_159_CA_1_validation,1.95,0.42,Intermittent (Ngắt quãng)
HOBBIES_1_159_CA_2_validation,2.3,0.27,Intermittent (Ngắt quãng)
HOBBIES_1_159_CA_3_validation,2.1,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_159_CA_4_validation,2.29,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_159_TX_1_validation,6.54,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_159_TX_2_validation,5.46,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_159_TX_3_validation,6.48,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_159_WI_1_validation,2.43,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_159_WI_2_validation,6.06,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_159_WI_3_validation,4.14,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_CA_1_validation,2.45,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_CA_2_validation,4.97,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_CA_3_validation,5.52,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_CA_4_validation,4.03,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_TX_1_validation,5.6,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_TX_2_validation,2.62,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_TX_3_validation,3.44,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_WI_1_validation,3.0,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_WI_2_validation,4.77,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_160_WI_3_validation,5.09,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_161_CA_1_validation,3.26,0.48,Intermittent (Ngắt quãng)
HOBBIES_1_161_CA_2_validation,4.11,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_161_CA_3_validation,2.6,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_161_CA_4_validation,2.13,0.41,Intermittent (Ngắt quãng)
HOBBIES_1_161_TX_1_validation,6.39,0.27,Intermittent (Ngắt quãng)
HOBBIES_1_161_TX_2_validation,5.95,0.52,Lumpy (Cục bộ)
HOBBIES_1_161_TX_3_validation,4.52,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_161_WI_1_validation,5.5,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_161_WI_2_validation,8.65,0.31,Intermittent (Ngắt quãng)
HOBBIES_1_161_WI_3_validation,4.08,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_162_CA_1_validation,7.8,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_CA_2_validation,15.77,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_CA_3_validation,13.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_CA_4_validation,14.83,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_TX_1_validation,15.11,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_TX_2_validation,5.43,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_TX_3_validation,5.39,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_WI_1_validation,5.15,0.05,Intermittent (Ngắt quãng)
HOBBIES_1_162_WI_2_validation,13.1,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_162_WI_3_validation,10.65,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_CA_1_validation,3.85,0.17,Intermittent (Ngắt quãng)
HOBBIES_1_163_CA_2_validation,4.16,0.18,Intermittent (Ngắt quãng)
HOBBIES_1_163_CA_3_validation,3.45,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_CA_4_validation,4.54,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_TX_1_validation,8.25,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_TX_2_validation,5.11,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_TX_3_validation,4.69,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_WI_1_validation,5.17,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_WI_2_validation,21.31,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_163_WI_3_validation,6.93,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_CA_1_validation,1.72,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_164_CA_2_validation,2.05,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_164_CA_3_validation,1.33,0.33,Intermittent (Ngắt quãng)
HOBBIES_1_164_CA_4_validation,4.03,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_TX_1_validation,3.48,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_TX_2_validation,2.51,0.2,Intermittent (Ngắt quãng)
HOBBIES_1_164_TX_3_validation,3.9,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_WI_1_validation,6.64,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_WI_2_validation,6.55,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_164_WI_3_validation,3.13,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_CA_1_validation,4.75,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_CA_2_validation,4.26,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_CA_3_validation,3.48,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_165_CA_4_validation,12.96,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_TX_1_validation,11.34,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_TX_2_validation,4.23,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_165_TX_3_validation,7.49,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_WI_1_validation,7.26,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_WI_2_validation,10.89,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_165_WI_3_validation,4.07,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_166_CA_1_validation,1.71,0.3,Intermittent (Ngắt quãng)
HOBBIES_1_166_CA_2_validation,2.6,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_166_CA_3_validation,1.63,0.31,Intermittent (Ngắt quãng)
HOBBIES_1_166_CA_4_validation,3.15,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_166_TX_1_validation,2.51,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_166_TX_2_validation,1.69,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_166_TX_3_validation,2.1,0.31,Intermittent (Ngắt quãng)
HOBBIES_1_166_WI_1_validation,4.63,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_166_WI_2_validation,5.01,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_166_WI_3_validation,3.38,0.2,Intermittent (Ngắt quãng)
HOBBIES_1_167_CA_1_validation,3.57,0.5,Lumpy (Cục bộ)
HOBBIES_1_167_CA_2_validation,3.46,0.44,Intermittent (Ngắt quãng)
HOBBIES_1_167_CA_3_validation,2.34,0.49,Lumpy (Cục bộ)
HOBBIES_1_167_CA_4_validation,1.81,0.44,Intermittent (Ngắt quãng)
HOBBIES_1_167_TX_1_validation,2.22,0.66,Lumpy (Cục bộ)
HOBBIES_1_167_TX_2_validation,1.78,0.7,Lumpy (Cục bộ)
HOBBIES_1_167_TX_3_validation,1.58,0.64,Lumpy (Cục bộ)
HOBBIES_1_167_WI_1_validation,2.2,0.53,Lumpy (Cục bộ)
HOBBIES_1_167_WI_2_validation,2.5,0.53,Lumpy (Cục bộ)
HOBBIES_1_167_WI_3_validation,2.85,0.45,Intermittent (Ngắt quãng)
HOBBIES_1_168_CA_1_validation,2.82,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_168_CA_2_validation,3.5,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_168_CA_3_validation,1.74,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_168_CA_4_validation,3.64,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_168_TX_1_validation,1.77,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_168_TX_2_validation,1.4,0.33,Intermittent (Ngắt quãng)
HOBBIES_1_168_TX_3_validation,1.87,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_168_WI_1_validation,3.69,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_168_WI_2_validation,2.33,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_168_WI_3_validation,2.3,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_169_CA_1_validation,1.79,inf,Lumpy (Cục bộ)
HOBBIES_1_169_CA_2_validation,1.77,0.81,Lumpy (Cục bộ)
HOBBIES_1_169_CA_3_validation,1.91,0.67,Lumpy (Cục bộ)
HOBBIES_1_169_CA_4_validation,1.72,0.53,Lumpy (Cục bộ)
HOBBIES_1_169_TX_1_validation,2.94,0.54,Lumpy (Cục bộ)
HOBBIES_1_169_TX_2_validation,2.56,0.5,Lumpy (Cục bộ)
HOBBIES_1_169_TX_3_validation,6.15,0.77,Lumpy (Cục bộ)
HOBBIES_1_169_WI_1_validation,1.41,0.52,Lumpy (Cục bộ)
HOBBIES_1_169_WI_2_validation,3.8,0.52,Lumpy (Cục bộ)
HOBBIES_1_169_WI_3_validation,1.85,0.65,Lumpy (Cục bộ)
HOBBIES_1_170_CA_1_validation,3.71,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_CA_2_validation,5.05,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_CA_3_validation,6.17,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_CA_4_validation,6.81,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_TX_1_validation,23.91,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_TX_2_validation,9.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_TX_3_validation,12.18,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_WI_1_validation,4.09,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_WI_2_validation,6.41,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_170_WI_3_validation,20.46,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_CA_1_validation,2.7,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_CA_2_validation,3.42,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_171_CA_3_validation,1.96,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_171_CA_4_validation,3.16,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_TX_1_validation,2.87,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_TX_2_validation,3.17,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_171_TX_3_validation,3.64,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_WI_1_validation,2.68,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_171_WI_2_validation,5.47,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_171_WI_3_validation,4.38,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_172_CA_1_validation,2.26,0.28,Intermittent (Ngắt quãng)
HOBBIES_1_172_CA_2_validation,2.12,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_172_CA_3_validation,1.9,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_172_CA_4_validation,9.52,0.16,Intermittent (Ngắt quãng)
HOBBIES_1_172_TX_1_validation,4.2,0.13,Intermittent (Ngắt quãng)
HOBBIES_1_172_TX_2_validation,3.45,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_172_TX_3_validation,3.34,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_172_WI_1_validation,2.3,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_172_WI_2_validation,4.25,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_172_WI_3_validation,3.05,0.05,Intermittent (Ngắt quãng)
HOBBIES_1_173_CA_1_validation,2.23,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_173_CA_2_validation,2.16,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_173_CA_3_validation,1.48,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_173_CA_4_validation,5.02,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_173_TX_1_validation,2.76,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_173_TX_2_validation,2.51,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_173_TX_3_validation,3.55,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_173_WI_1_validation,3.3,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_173_WI_2_validation,3.77,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_173_WI_3_validation,3.11,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_CA_1_validation,11.79,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_CA_2_validation,13.64,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_CA_3_validation,9.76,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_CA_4_validation,14.43,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_TX_1_validation,10.98,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_TX_2_validation,6.52,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_TX_3_validation,6.56,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_WI_1_validation,18.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_WI_2_validation,11.33,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_174_WI_3_validation,14.93,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_CA_1_validation,6.23,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_CA_2_validation,8.49,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_CA_3_validation,12.59,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_CA_4_validation,9.01,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_TX_1_validation,17.34,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_TX_2_validation,12.21,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_TX_3_validation,15.22,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_WI_1_validation,4.17,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_WI_2_validation,9.15,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_175_WI_3_validation,8.78,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_CA_1_validation,6.73,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_CA_2_validation,5.56,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_CA_3_validation,5.05,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_CA_4_validation,15.6,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_TX_1_validation,7.9,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_TX_2_validation,5.59,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_TX_3_validation,4.39,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_WI_1_validation,8.1,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_WI_2_validation,22.41,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_176_WI_3_validation,9.75,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_177_CA_1_validation,1.72,0.37,Intermittent (Ngắt quãng)
HOBBIES_1_177_CA_2_validation,3.18,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_177_CA_3_validation,1.62,0.29,Intermittent (Ngắt quãng)
HOBBIES_1_177_CA_4_validation,1.96,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_177_TX_1_validation,2.79,0.2,Intermittent (Ngắt quãng)
HOBBIES_1_177_TX_2_validation,2.33,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_177_TX_3_validation,2.37,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_177_WI_1_validation,2.14,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_177_WI_2_validation,3.08,0.2,Intermittent (Ngắt quãng)
HOBBIES_1_177_WI_3_validation,2.8,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_178_CA_1_validation,1.31,inf,Erratic (Thất thường)
HOBBIES_1_178_CA_2_validation,1.58,0.62,Lumpy (Cục bộ)
HOBBIES_1_178_CA_3_validation,1.44,0.56,Lumpy (Cục bộ)
HOBBIES_1_178_CA_4_validation,1.39,inf,Lumpy (Cục bộ)
HOBBIES_1_178_TX_1_validation,1.72,0.56,Lumpy (Cục bộ)
HOBBIES_1_178_TX_2_validation,1.58,0.54,Lumpy (Cục bộ)
HOBBIES_1_178_TX_3_validation,1.72,0.6,Lumpy (Cục bộ)
HOBBIES_1_178_WI_1_validation,1.42,0.62,Lumpy (Cục bộ)
HOBBIES_1_178_WI_2_validation,1.53,0.69,Lumpy (Cục bộ)
HOBBIES_1_178_WI_3_validation,1.58,0.49,Lumpy (Cục bộ)
HOBBIES_1_179_CA_1_validation,1.59,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_179_CA_2_validation,2.07,0.27,Intermittent (Ngắt quãng)
HOBBIES_1_179_CA_3_validation,1.15,0.3,Smooth (Đều đặn)
HOBBIES_1_179_CA_4_validation,3.25,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_179_TX_1_validation,1.81,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_179_TX_2_validation,1.6,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_179_TX_3_validation,1.6,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_179_WI_1_validation,3.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_179_WI_2_validation,3.51,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_179_WI_3_validation,1.36,0.33,Intermittent (Ngắt quãng)
HOBBIES_1_180_CA_1_validation,3.33,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_CA_2_validation,6.88,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_CA_3_validation,4.9,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_CA_4_validation,5.0,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_TX_1_validation,8.03,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_TX_2_validation,9.41,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_TX_3_validation,11.1,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_WI_1_validation,7.76,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_WI_2_validation,7.74,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_180_WI_3_validation,13.75,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_CA_1_validation,14.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_CA_2_validation,14.02,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_CA_3_validation,8.35,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_CA_4_validation,10.77,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_TX_1_validation,26.56,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_TX_2_validation,19.6,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_TX_3_validation,12.52,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_WI_1_validation,15.19,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_WI_2_validation,23.14,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_181_WI_3_validation,18.31,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_183_CA_1_validation,2.47,0.26,Intermittent (Ngắt quãng)
HOBBIES_1_183_CA_2_validation,5.13,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_183_CA_3_validation,3.1,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_183_CA_4_validation,3.06,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_183_TX_1_validation,5.83,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_183_TX_2_validation,3.72,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_183_TX_3_validation,2.17,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_183_WI_1_validation,7.8,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_183_WI_2_validation,3.16,0.19,Intermittent (Ngắt quãng)
HOBBIES_1_183_WI_3_validation,6.63,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_CA_1_validation,5.02,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_CA_2_validation,6.42,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_CA_3_validation,7.77,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_CA_4_validation,4.75,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_TX_1_validation,12.62,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_TX_2_validation,12.14,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_TX_3_validation,14.94,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_WI_1_validation,2.6,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_184_WI_2_validation,5.05,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_184_WI_3_validation,6.9,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_CA_1_validation,4.03,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_CA_2_validation,4.89,0.23,Intermittent (Ngắt quãng)
HOBBIES_1_185_CA_3_validation,2.83,0.25,Intermittent (Ngắt quãng)
HOBBIES_1_185_CA_4_validation,5.72,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_TX_1_validation,6.79,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_TX_2_validation,4.51,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_TX_3_validation,5.21,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_WI_1_validation,4.78,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_WI_2_validation,13.94,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_185_WI_3_validation,4.96,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_CA_1_validation,3.11,0.22,Intermittent (Ngắt quãng)
HOBBIES_1_186_CA_2_validation,4.78,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_CA_3_validation,6.76,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_CA_4_validation,4.38,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_TX_1_validation,16.08,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_TX_2_validation,10.22,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_TX_3_validation,13.14,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_WI_1_validation,6.76,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_WI_2_validation,6.55,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_186_WI_3_validation,25.68,0.0,Intermittent (Ngắt quãng)
HOBBIES_1_187_CA_1_validation,3.19,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_187_CA_2_validation,3.9,0.24,Intermittent (Ngắt quãng)
HOBBIES_1_187_CA_3_validation,3.77,0.21,Intermittent (Ngắt quãng)
HOBBIES_1_187_CA_4_validation,6.18,0.13,Intermittent (Ngắt quãng)
HOBBIES_1_187_TX_1_validation,4.94,0.0,Intermittent (Ngắt quãng)
